Id,SBQQ__RenewedSubscription__c,SBQQ__UpgradedSubscription__c
a6CDo0000012MSuMAM,,
a6CDo0000012MSvMAM,,
a6CDo0000012MSwMAM,,
a6CDo0000012MSxMAM,,
a6CDo0000012MSyMAM,,
a6CDo0000012MSzMAM,,
a6CDo0000012MT0MAM,,
a6CDo0000012MT1MAM,,
a6CDo0000012MT2MAM,,
a6CDo0000012MT3MAM,,
a6CDo0000012MT4MAM,,
a6CDo0000012MT5MAM,,
a6CDo0000012MT6MAM,,
a6CDo0000012MT7MAM,,
a6CDo0000012MT8MAM,,
a6CDo0000012MT9MAM,,
a6CDo0000012MTAMA2,,
a6CDo0000012MTBMA2,,
a6CDo0000012MTCMA2,,
a6CDo0000012MTDMA2,,
a6CDo0000012MTEMA2,,
a6CDo0000012MTFMA2,,
a6CDo0000012MTGMA2,,
a6CDo0000012MTHMA2,,
a6CDo0000012MTIMA2,,
a6CDo0000012MTJMA2,,
a6CDo0000012MTKMA2,,
a6CDo0000012MTLMA2,,
a6CDo0000012MTMMA2,,
a6CDo0000012MTNMA2,,
a6CDo0000012MTOMA2,,
a6CDo0000012MTPMA2,,
a6CDo0000012MTQMA2,,
a6CDo0000012MTRMA2,,
a6CDo0000012MTSMA2,,
a6CDo0000012MTTMA2,,
a6CDo0000012MTUMA2,,
a6CDo0000012MTVMA2,,
a6CDo0000012MTWMA2,,
a6CDo0000012MTXMA2,,
a6CDo0000012MTYMA2,,
a6CDo0000012MTZMA2,,
a6CDo0000012MTaMAM,,
a6CDo0000012MTbMAM,,
a6CDo0000012MTcMAM,,
a6CDo0000012MTdMAM,,
a6CDo0000012MTeMAM,,
a6CDo0000012MTfMAM,,
a6CDo0000012MTgMAM,,
a6CDo0000012MThMAM,,
a6CDo0000012MTiMAM,,
a6CDo0000012MTjMAM,,
a6CDo0000012MTkMAM,,
a6CDo0000012MTlMAM,,
a6CDo0000012MTmMAM,,
a6CDo0000012MTnMAM,,
a6CDo0000012MToMAM,,
a6CDo0000012MTpMAM,,
a6CDo0000012MTqMAM,,
a6CDo0000012MTrMAM,,
a6CDo0000012MTsMAM,,
a6CDo0000012MTtMAM,,
a6CDo0000012MTuMAM,,
a6CDo0000012MTvMAM,,
a6CDo0000012MTwMAM,,
a6CDo0000012MTxMAM,,
a6CDo0000012MTyMAM,,
a6CDo0000012MTzMAM,,
a6CDo0000012MU0MAM,,
a6CDo0000012MU1MAM,,
a6CDo0000012MU2MAM,,
a6CDo0000012MU3MAM,,
a6CDo0000012MU4MAM,,
a6CDo0000012MU5MAM,,
a6CDo0000012MU6MAM,,
a6CDo0000012MU7MAM,,
a6CDo0000012MU8MAM,,
a6CDo0000012MU9MAM,,
a6CDo0000012MUAMA2,,
a6CDo0000012MUBMA2,,
a6CDo0000012MUCMA2,,
a6CDo0000012MUDMA2,,
a6CDo0000012MUEMA2,,
a6CDo0000012MUFMA2,,
a6CDo0000012MUGMA2,,
a6CDo0000012MUHMA2,,
a6CDo0000012MUIMA2,,
a6CDo0000012MUJMA2,,
a6CDo0000012MUKMA2,,
a6CDo0000012MULMA2,,
a6CDo0000012MUMMA2,,
a6CDo0000012MUNMA2,,
a6CDo0000012MUOMA2,,
a6CDo0000012MUPMA2,,
a6CDo0000012MUQMA2,,
a6CDo0000012MURMA2,,
a6CDo0000012MUSMA2,,
a6CDo0000012MVVMA2,,
a6CDo0000012MVWMA2,,
a6CDo0000012MVXMA2,,
a6CDo0000012MVYMA2,,
a6CDo0000012MUTMA2,,
a6CDo0000012MUUMA2,,
a6CDo0000012MUVMA2,,
a6CDo0000012MUWMA2,,
a6CDo0000012MUXMA2,,
a6CDo0000012MUYMA2,,
a6CDo0000012MUZMA2,,
a6CDo0000012MUaMAM,,
a6CDo0000012MUbMAM,,
a6CDo0000012MUcMAM,,
a6CDo0000012MUdMAM,,
a6CDo0000012MUeMAM,,
a6CDo0000012MUfMAM,,
a6CDo0000012MUgMAM,,
a6CDo0000012MUhMAM,,
a6CDo0000012MUiMAM,,
a6CDo0000012MUjMAM,,
a6CDo0000012MUkMAM,,
a6CDo0000012MUlMAM,,
a6CDo0000012MUmMAM,,
a6CDo0000012MUnMAM,,
a6CDo0000012MUoMAM,,
a6CDo0000012MUpMAM,,
a6CDo0000012MUqMAM,,
a6CDo0000012MUrMAM,,
a6CDo0000012MUsMAM,,
a6CDo0000012MUtMAM,,
a6CDo0000012MUuMAM,,
a6CDo0000012MUvMAM,,
a6CDo0000012MUwMAM,,
a6CDo0000012MUxMAM,,
a6CDo0000012MUyMAM,,
a6CDo0000012MUzMAM,,
a6CDo0000012MV0MAM,,
a6CDo0000012MV1MAM,,
a6CDo0000012MV2MAM,,
a6CDo0000012MV3MAM,,
a6CDo0000012MV4MAM,,
a6CDo0000012MV5MAM,,
a6CDo0000012MV6MAM,,
a6CDo0000012MV7MAM,,
a6CDo0000012MV8MAM,,
a6CDo0000012MV9MAM,,
a6CDo0000012MVAMA2,,
a6CDo0000012MVBMA2,,
a6CDo0000012MVCMA2,,
a6CDo0000012MVDMA2,,
a6CDo0000012MVEMA2,,
a6CDo0000012MVFMA2,,
a6CDo0000012MVGMA2,,
a6CDo0000012MVHMA2,,
a6CDo0000012MVIMA2,,
a6CDo0000012MVJMA2,,
a6CDo0000012MVKMA2,,
a6CDo0000012MVLMA2,,
a6CDo0000012MVMMA2,,
a6CDo0000012MVNMA2,,
a6CDo0000012MVOMA2,,
a6CDo0000012MVPMA2,,
a6CDo0000012MVQMA2,,
a6CDo0000012MVRMA2,,
a6CDo0000012MVSMA2,,
a6CDo0000012MVTMA2,,
a6CDo0000012MVUMA2,,
