Id,StartDate,EndDate,Amendment_Type__c,SBQQ__AmendmentOwner__c,Status,SBQQ__AmendmentStartDate__c,Auto_Close_Cancellation__c,Renewal_Mode__c,Account.Customer_Id__c,Count_of_Blue_Book_Subs__c
800Do000000x91pIAA,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Terminated,2022-11-01,true,Expire,103176,12
800Do000000x92BIAQ,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Terminated,2022-11-01,true,Expire,107301,8
800Do000000x92MIAQ,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1095331,3
800Do000000x932IAA,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1181645,10
800Do000000x93MIAQ,2022-05-01,2024-04-30,Cancellation,005Do000000v26XIAQ,Activated,2022-11-01,true,Expire,121075,10
800Do000000x96wIAA,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,266196,22
800Do000000x97EIAQ,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145821,3
800Do000000x9CXIAY,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1378435,6
800Do000000x9D5IAI,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1449982,6
800Do000000x9DVIAY,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1536727,12
800Do000000x9DfIAI,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145899,2
800Do000000x9DnIAI,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,163319,6
800Do000000x9EgIAI,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,190061,8
800Do000000x9EvIAI,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,195884,18
800Do000000x9F1IAI,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,1973175,6
800Do000000x9I3IAI,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,314847,8
800Do000000x9ICIAY,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,317074,10
800Do000000x9IMIAY,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145841,8
800Do000000x9OSIAY,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,206752,16
800Do000000x9OUIAY,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,2073305,6
800Do000000x9OXIAY,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,207954,22
800Do000000x9OaIAI,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,2090292,8
800Do000000x9PhIAI,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,2292448,6
800Do000000x9UxIAI,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,423332,6
800Do000000x9aEIAQ,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,267673,7
800Do000000x9bmIAA,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,302302,10
800Do000000x9fOIAQ,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4279934,10
800Do000000x9fpIAA,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00142706,6
800Do000000x9fqIAA,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4329549,6
800Do000000x9hyIAA,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4719501,3
800Do000000x9j9IAA,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,310313,28
800Do000000x9jZIAQ,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,317376,6
800Do000000x9k4IAA,2022-07-01,2024-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,331623,6
800Do000000x9qoIAA,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4749499,8
800Do000000x9rWIAQ,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4884537,6
800Do000000x9rqIAA,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00142037,10
800Do000000x9s9IAA,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,508066,16
800Do000000x9srIAA,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00143193,10
800Do000000x9t4IAA,2022-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00138645,2
800Do000000x9uTIAQ,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,3744,10
800Do000000x9uiIAA,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,379651,14
800Do000000x9uvIAA,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,384009,8
800Do000000x9uyIAA,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,385175,12
800Do000000x9vUIAQ,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,405411,6
800Do000000x9vzIAA,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4173263,8
800Do000000x9wkIAA,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00126384,6
800Do000000x9wsIAA,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,425908,10
800Do000000x9x2IAA,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,427544,6
800Do000000xA0OIAU,2022-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5291426,5
800Do000000xA29IAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,554044,12
800Do000000xA2CIAU,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,555129,6
800Do000000xA2VIAU,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00096641,4
800Do000000xA2nIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5595975,6
800Do000000xA6OIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4307398,4
800Do000000xA75IAE,2022-12-01,2024-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4439485,6
800Do000000xA87IAE,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4608475,18
800Do000000xA8kIAE,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4699935,3
800Do000000xA8oIAE,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,4706153,4
800Do000000xA90IAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,472307,6
800Do000000xA92IAE,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00146807,5
800Do000000xACZIA2,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5778851,18
800Do000000xADOIA2,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5869606,12
800Do000000xADeIAM,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5905024,8
800Do000000xADwIAM,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,593693,8
800Do000000xADyIAM,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,593899,2
800Do000000xAHmIAM,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,475957,2
800Do000000xAJYIA2,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5152983,14
800Do000000xAJpIAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,51886,6
800Do000000xAJtIAM,2022-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5199453,3
800Do000000xAJxIAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,520528,10
800Do000000xAK3IAM,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5214845,8
800Do000000xAN5IAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6047209,6
800Do000000xANwIAM,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6202430,6
800Do000000xAOOIA2,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,624991,6
800Do000000xATdIAM,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,542021,3
800Do000000xAUvIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5593010,6
800Do000000xAVDIA2,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5619879,8
800Do000000xAXYIA2,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,636807,6
800Do000000xAXfIAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,638842,16
800Do000000xAXgIAM,2023-01-01,2024-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6391932,12
800Do000000xAYVIA2,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6529342,12
800Do000000xAZSIA2,2022-04-01,2024-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6656117,6
800Do000000xAZfIAM,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145333,6
800Do000000xAZgIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6681328,6
800Do000000xAZsIAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6694078,20
800Do000000xAdmIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00137558,14
800Do000000xAeNIAU,2022-11-01,2024-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5763864,4
800Do000000xAf0IAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5816141,10
800Do000000xAfwIAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5912839,8
800Do000000xAg3IAE,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5925524,8
800Do000000xAg9IAE,2022-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5934945,4
800Do000000xAgCIAU,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,593612,10
800Do000000xAiYIAU,2022-07-01,2024-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6713111,6
800Do000000xAihIAE,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6722621,10
800Do000000xAj8IAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6808021,6
800Do000000xAj9IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6809964,8
800Do000000xAjDIAU,2023-01-01,2024-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,681850,10
800Do000000xAkJIAU,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7009612,6
800Do000000xAkhIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7059446,4
800Do000000xAknIAE,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7072829,3
800Do000000xAkrIAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7082334,8
800Do000000xAlBIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7116381,8
800Do000000xAotIAE,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5945980,6
800Do000000xAouIAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5946002,8
800Do000000xAoxIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,594837,6
800Do000000xApJIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,5999149,12
800Do000000xApLIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6007655,6
800Do000000xArDIAU,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,627298,8
800Do000000xAtCIAU,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7138280,8
800Do000000xAtKIAU,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7150974,6
800Do000000xAtLIAU,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7151807,10
800Do000000xAtVIAU,2022-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7162262,5
800Do000000xAu3IAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7248647,6
800Do000000xAu7IAE,2022-08-01,2024-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7252790,12
800Do000000xAuaIAE,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7287745,8
800Do000000xAurIAE,2022-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7305164,2
800Do000000xAuzIAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7313698,8
800Do000000xAv6IAE,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7334433,8
800Do000000xAvAIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7341432,8
800Do000000xAzgIAE,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6388969,4
800Do000000xAzjIAE,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6416947,6
800Do000000xB0oIAE,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6608425,6
800Do000000xB1ZIAU,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,668780,34
800Do000000xB24IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6722831,10
800Do000000xB4UIAU,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00144381,14
800Do000000xB4aIAE,2022-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7418665,3
800Do000000xB4jIAE,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7424772,3
800Do000000xB5CIAU,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,749964,2
800Do000000xB5IIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7509739,10
800Do000000xB5KIAU,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7523856,6
800Do000000xB65IAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7645476,10
800Do000000xB6bIAE,2023-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00146994,2
800Do000000xB6dIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7673540,8
800Do000000xB6fIAE,2021-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7680679,10
800Do000000xBBeIAM,2021-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6882721,6
800Do000000xBC4IAM,2022-08-01,2024-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,695998,8
800Do000000xBCFIA2,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,6997908,6
800Do000000xBCTIA2,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7009877,8
800Do000000xBCYIA2,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7013178,6
800Do000000xBCtIAM,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7041928,6
800Do000000xBCyIAM,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7049132,14
800Do000000xBD6IAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7056411,8
800Do000000xBEwIAM,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,778110,6
800Do000000xBFJIA2,2022-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00145606,4
800Do000000xBFgIAM,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7810556,6
800Do000000xBFtIAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7829141,8
800Do000000xBFwIAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7832390,8
800Do000000xBG9IAM,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00146406,2
800Do000000xBGKIA2,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00129993,10
800Do000000xBGWIA2,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7878063,2
800Do000000xBGzIAM,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7904556,8
800Do000000xBH2IAM,2021-07-01,2023-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7907134,6
800Do000000xBH6IAM,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7911149,6
800Do000000xBHSIA2,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7927060,10
800Do000000xBHUIA2,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7927130,6
800Do000000xBHgIAM,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7965566,4
800Do000000xBHmIAM,2022-03-01,2023-02-28,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7968325,4
800Do000000xBM0IAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7124814,6
800Do000000xBMSIA2,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7167357,6
800Do000000xBMUIA2,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7167867,10
800Do000000xBMqIAM,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7226894,10
800Do000000xBN0IAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7239160,8
800Do000000xBN2IAM,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7240027,22
800Do000000xBN7IAM,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7249732,6
800Do000000xBNHIA2,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7269635,6
800Do000000xBNRIA2,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7279695,6
800Do000000xBNwIAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7315273,12
800Do000000xBOQIA2,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,D00080133,10
800Do000000xBOaIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,737620,14
800Do000000xBREIA2,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8044412,6
800Do000000xBRMIA2,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8062774,10
800Do000000xBRXIA2,2022-03-01,2024-02-29,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8083232,14
800Do000000xBRhIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8093747,16
800Do000000xBS9IAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,825344,6
800Do000000xBSJIA2,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8279165,12
800Do000000xBSZIA2,2022-09-01,2024-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8293951,6
800Do000000xBSsIAM,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8301805,6
800Do000000xBT0IAM,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8308562,8
800Do000000xBT8IAM,2022-10-01,2024-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8321551,10
800Do000000xBTAIA2,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8321751,10
800Do000000xBTQIA2,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8345144,8
800Do000000xBX1IAM,2021-05-01,2023-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7421648,8
800Do000000xBXYIA2,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7485989,6
800Do000000xBXeIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7508953,8
800Do000000xBY5IAM,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7550227,6
800Do000000xBY8IAM,2021-11-01,2023-10-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7554124,10
800Do000000xBYfIAM,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7640138,6
800Do000000xBYoIAM,2022-07-01,2024-06-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7647029,6
800Do000000xBZ8IAM,2022-02-01,2023-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,7667295,3
800Do000000xBcmIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8389589,10
800Do000000xBcvIAE,2022-02-01,2024-01-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8407614,6
800Do000000xBd4IAE,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8413119,8
800Do000000xBd5IAE,2022-05-01,2024-04-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8413414,6
800Do000000xBdZIAU,2021-06-01,2023-05-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8479786,14
800Do000000xBdvIAE,2021-09-01,2023-08-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8525121,8
800Do000000xBeBIAU,2022-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8547963,6
800Do000000xBeMIAU,2021-12-01,2023-11-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8557568,8
800Do000000xBeOIAU,2021-04-01,2023-03-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8557895,6
800Do000000xBeWIAU,2021-08-01,2023-07-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8565937,6
800Do000000xBebIAE,2021-10-01,2023-09-30,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8567691,8
800Do000000xBedIAE,2023-01-01,2023-12-31,Cancellation,005Do000000v14GIAQ,Activated,2022-11-01,true,Expire,8568260,6
