Id,Amendment_Type__c,Auto_Close_Cancellation__c,SBQQ__AmendmentOwner__c
800Do000000xF3fIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAzjIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDRIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHRTIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAZsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFbhIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFTMIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFTbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFd3IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBREIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBS9IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBSJIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBT0IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBTAIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGHQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBdZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9rIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGeIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpBIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGAWIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGArIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI1cIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUuIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCPkIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGB0IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHqGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBq0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBq1IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCPzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGBCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBqDIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCQ3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBqFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGVzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCAfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGWTIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI2WIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGp6IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGWuIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGWwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCBFIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xH5VIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xH9CIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xD5NIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDQbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDRkIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xECJIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9vUIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9x2IAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEEiIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHkfIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9s9IAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xA0OIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHwGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xELuIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAotIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xApJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDaIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFP8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHyVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAtCIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBMqIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBN2IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHSRIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHciIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBOQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBX1IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHoOIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFlaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFUbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBGKIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdAIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHzZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHTOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHzdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBH6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHTUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFeoIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFetIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBuTIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC3EIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHU6IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFyvIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFzGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGIOIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBf0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHUpIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGTNIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCH7IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpRIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGTQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGTYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGeaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGMCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGfCIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGMoIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGVtIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI2OIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCcQIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI2PIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCAcIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCcUIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGokIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCckIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCAoIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCcpIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCcwIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHVfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCAxIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCsoIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHKxIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHM4IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHtbIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9ICIAY,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDeqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9wsIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEE7IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEPbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAJYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEZtIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEjVIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHQBIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAUvIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEsMIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAf0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAouIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHmBIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEguIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF3lIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAzgIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEieIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFDIIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEvaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAZgIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB1ZIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBCTIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF72IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBM0IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF7PIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xF7aIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAu3IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAurIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFHrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBOaIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB4aIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBXYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFJFIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBXeIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBYfIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHzNIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBhQIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFuyIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdKIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFfJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBRhIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBtpIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHeaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC4KIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGHrIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFzEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGIPIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBeOIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCFnIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGSsIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGSzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHq5IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBp9IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGqIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBpJIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGAMIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHfhIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGf2IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCc4IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGo0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGo2IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHg7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGtEIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHsDIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x92MIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9F1IAI,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9aEIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDQuIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDhUIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDsLIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xE1sIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAK3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xATdIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEMbIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEMlIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xACZIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xADeIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAXYIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEipIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAYVIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHRRIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHyKIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFOzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xAknIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFaFIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFIJIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB5CIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFTaIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFl5IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB6fIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFUnIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBi4IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBiSIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBGWIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFvGIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBicIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBj7IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBHmIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFenIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFo1IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHTqIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBuDIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBuMIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFycIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC4UIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI0qIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC53IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC54IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC5OIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGJUIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBfAIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHpnIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBo4IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHf0IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBodIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9XIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBofIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9dIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGSgIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9pIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9vIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGLCIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCaoIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGfOIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC1aIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGfhIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGMwIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHVQIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGftIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGVLIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI2FIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGnoIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCABIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xH5DIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9DnIAI,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHL9IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9PhIAI,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xDobIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9jZIAQ,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000x9uvIAA,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHaIIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEA3IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xEksIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xADyIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHxdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHmqIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBBeIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB4jIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xB5KIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBZ8IAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFlAIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdIIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFdSIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xFvaIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHomIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG6lIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC4fIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xC4lIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCEmIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG10IAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xI1IIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9CIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBoCIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCFzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBoNIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xG9MIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xHpvIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xBoRIAU,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGAIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCGVIA2,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCRzIAM,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xGfdIAE,Cancellation,TRUE,0053i000002SxjyAAC
800Do000000xCbbIAE,Cancellation,TRUE,0053i000002SxjyAAC
