Id,breadwinner_ns__TranDate__c
a9TDI000000DBET2A4,2022-08-10
a9TDI000000DAU22AO,2022-08-10
a9TDI000000DAZL2A4,2022-08-10
a9TDI000000DB7q2AG,2022-08-10
a9TDI000000DA9H2AW,2022-08-10
a9TDI000000DAVU2A4,2022-08-10
a9TDI000000DCx12AG,2022-08-10
a9TDI000000DBxd2AG,2022-08-10
a9TDI000000DEDO2A4,2022-08-10
a9TDI000000DBx02AG,2022-08-10
a9TDI000000DD5G2AW,2022-08-10
a9TDI000000DAyi2AG,2022-08-10
a9TDI000000DAUC2A4,2022-08-10
a9TDI000000DBrG2AW,2022-08-10
a9TDI000000DAyC2AW,2022-08-10
a9TDI000000D46c2AC,2022-08-10
a9TDI000000D46d2AC,2022-08-10
a9TDI000000D46f2AC,2022-08-10
a9TDI000000D46g2AC,2022-08-10
a9TDI000000D46l2AC,2022-08-10
a9TDI000000D46a2AC,2022-08-10
a9TDI000000D46b2AC,2022-08-10
a9TDI000000D46n2AC,2022-08-10
a9TDI000000D46o2AC,2022-08-10
a9TDI000000D46q2AC,2022-08-10
a9TDI000000D4792AC,2022-08-10
a9TDI000000D45X2AS,2022-08-09
a9TDI000000DCGE2A4,2022-08-09
a9TDI000000D45r2AC,2022-08-09
a9TDI000000D45w2AC,2022-08-09
a9TDI000000D46E2AS,2022-08-09
a9TDI000000D46F2AS,2022-08-09
a9TDI000000D46e2AC,2022-08-09
a9TDI000000D46J2AS,2022-08-09
a9TDI000000D46L2AS,2022-08-09
a9TDI000000DBzw2AG,2022-08-09
a9TDI000000DBHq2AO,2022-08-09
a9TDI000000DBsA2AW,2022-08-09
a9TDI000000DD2N2AW,2022-08-09
a9TDI000000DBXr2AO,2022-08-09
a9TDI000000DCnd2AG,2022-08-09
a9TDI000000DCnf2AG,2022-08-09
a9TDI000000DABe2AO,2022-08-09
a9TDI000000DCGR2A4,2022-08-09
a9TDI000000DCE22AO,2022-08-09
a9TDI000000Cv9p2AC,2022-08-09
a9TDI000000DBeB2AW,2022-08-09
a9TDI000000D45Y2AS,2022-08-09
a9TDI000000D45N2AS,2022-08-08
a9TDI000000D45P2AS,2022-08-08
a9TDI000000D45Q2AS,2022-08-08
a9TDI000000D45M2AS,2022-08-08
a9TDI000000D45T2AS,2022-08-08
a9TDI000000D45L2AS,2022-08-08
a9TDI000000D45S2AS,2022-08-08
a9TDI000000D44N2AS,2022-08-06
a9TDI000000D44O2AS,2022-08-06
a9TDI000000DDT32AO,2022-08-06
a9TDI000000DB8p2AG,2022-08-06
a9TDI000000DB9J2AW,2022-08-06
a9TDI000000D0ph2AC,2022-08-05
a9TDI000000DArV2AW,2022-08-05
a9TDI000000D2H52AK,2022-08-05
a9TDI000000D3i82AC,2022-08-05
a9TDI000000CzWu2AK,2022-08-05
a9TDI000000D3Pg2AK,2022-08-05
a9TDI000000D44Q2AS,2022-08-05
a9TDI000000D44R2AS,2022-08-05
a9TDI000000D44f2AC,2022-08-05
a9TDI000000DDAe2AO,2022-08-05
a9TDI000000DCia2AG,2022-08-05
a9TDI000000DCxK2AW,2022-08-05
a9TDI000000DA722AG,2022-08-05
a9TDI000000DCHE2A4,2022-08-05
a9TDI000000CzhF2AS,2022-08-05
a9TDI000000D43M2AS,2022-08-04
a9TDI000000DArR2AW,2022-08-04
a9TDI000000D43G2AS,2022-08-04
a9TDI000000CyDj2AK,2022-08-04
a9TDI000000D43P2AS,2022-08-04
a9TDI000000D43Q2AS,2022-08-04
a9TDI000000D43j2AC,2022-08-04
a9TDI000000DAPS2A4,2022-08-04
a9TDI000000DArn2AG,2022-08-04
a9TDI000000DBPQ2A4,2022-08-04
a9TDI000000DABF2A4,2022-08-04
a9TDI000000CvVD2A0,2022-08-04
a9TDI000000CwyC2AS,2022-08-04
a9TDI000000DDHS2A4,2022-08-04
a9TDI000000DAro2AG,2022-08-04
a9TDI000000DB7v2AG,2022-08-04
a9TDI000000DBul2AG,2022-08-04
a9TDI000000D43A2AS,2022-08-04
a9TDI000000D42v2AC,2022-08-03
a9TDI000000DBqv2AG,2022-08-03
a9TDI000000DAcq2AG,2022-08-03
a9TDI000000DAzB2AW,2022-08-03
a9TDI000000DBAu2AO,2022-08-03
a9TDI000000DCF62AO,2022-08-03
a9TDI000000DBve2AG,2022-08-03
a9TDI000000DC102AG,2022-08-03
a9TDI000000DC1b2AG,2022-08-03
a9TDI000000D42N2AS,2022-08-02
a9TDI000000D41i2AC,2022-08-02
a9TDI000000D41t2AC,2022-08-02
a9TDI000000DB322AG,2022-08-02
a9TDI000000DCAh2AO,2022-08-02
a9TDI000000DD2j2AG,2022-08-02
a9TDI000000DB3U2AW,2022-08-02
a9TDI000000DBMt2AO,2022-08-02
a9TDI000000DCeC2AW,2022-08-02
a9TDI000000D3i72AC,2022-08-01
a9TDI000000D3i92AC,2022-08-01
a9TDI000000D3iA2AS,2022-08-01
a9TDI000000D3gf2AC,2022-08-01
a9TDI000000D3gg2AC,2022-08-01
a9TDI000000D3gh2AC,2022-08-01
a9TDI000000D3ZP2A0,2022-08-01
a9TDI000000D3hd2AC,2022-08-01
a9TDI000000D4142AC,2022-08-01
a9TDI000000D6lu2AC,2022-08-01
a9TDI000000D41T2AS,2022-08-01
a9TDI000000D41U2AS,2022-08-01
a9TDI000000D41V2AS,2022-08-01
a9TDI000000D41W2AS,2022-08-01
a9TDI000000D41X2AS,2022-08-01
a9TDI000000D41Y2AS,2022-08-01
a9TDI000000D41Z2AS,2022-08-01
a9TDI000000D41a2AC,2022-08-01
a9TDI000000D41b2AC,2022-08-01
a9TDI000000D41c2AC,2022-08-01
a9TDI000000D41d2AC,2022-08-01
a9TDI000000D41e2AC,2022-08-01
a9TDI000000D6Sz2AK,2022-08-01
a9TDI000000D41K2AS,2022-08-01
a9TDI000000D6m02AC,2022-08-01
a9TDI000000CxpL2AS,2022-08-01
a9TDI000000CxpM2AS,2022-08-01
a9TDI000000CyDb2AK,2022-08-01
a9TDI000000CxnZ2AS,2022-08-01
a9TDI000000Cxor2AC,2022-08-01
a9TDI000000CxkY2AS,2022-08-01
a9TDI000000CxkZ2AS,2022-08-01
a9TDI000000CyD62AK,2022-08-01
a9TDI000000CyBZ2A0,2022-08-01
a9TDI000000CyBe2AK,2022-08-01
a9TDI000000CyBl2AK,2022-08-01
a9TDI000000Cxo62AC,2022-08-01
a9TDI000000CxwX2AS,2022-08-01
a9TDI000000Cxq12AC,2022-08-01
a9TDI000000Cy1R2AS,2022-08-01
a9TDI000000Cy1S2AS,2022-08-01
a9TDI000000Cy1U2AS,2022-08-01
a9TDI000000Cxsw2AC,2022-08-01
a9TDI000000Cy132AC,2022-08-01
a9TDI000000Cy192AC,2022-08-01
a9TDI000000D6d82AC,2022-08-01
a9TDI000000D6d92AC,2022-08-01
a9TDI000000D72q2AC,2022-08-01
a9TDI000000D6jh2AC,2022-08-01
a9TDI000000D6to2AC,2022-08-01
a9TDI000000D6ZZ2A0,2022-08-01
a9TDI000000D6bN2AS,2022-08-01
a9TDI000000D7Ha2AK,2022-08-01
a9TDI000000D7HK2A0,2022-08-01
a9TDI000000D6oH2AS,2022-08-01
a9TDI000000D71R2AS,2022-08-01
a9TDI000000D7Af2AK,2022-08-01
a9TDI000000D6cx2AC,2022-08-01
a9TDI000000D6fZ2AS,2022-08-01
a9TDI000000D6kt2AC,2022-08-01
a9TDI000000D6kw2AC,2022-08-01
a9TDI000000D6yA2AS,2022-08-01
a9TDI000000D70R2AS,2022-08-01
a9TDI000000D6id2AC,2022-08-01
a9TDI000000D6in2AC,2022-08-01
a9TDI000000D70c2AC,2022-08-01
a9TDI000000D6hg2AC,2022-08-01
a9TDI000000D7gx2AC,2022-08-01
a9TDI000000D7h62AC,2022-08-01
a9TDI000000D6Rb2AK,2022-08-01
a9TDI000000D6u22AC,2022-08-01
a9TDI000000D6qh2AC,2022-08-01
a9TDI000000D6qj2AC,2022-08-01
a9TDI000000D6f72AC,2022-08-01
a9TDI000000D6Yp2AK,2022-08-01
a9TDI000000D6Z52AK,2022-08-01
a9TDI000000D6Yy2AK,2022-08-01
a9TDI000000D7402AC,2022-08-01
a9TDI000000D7472AC,2022-08-01
a9TDI000000D6X12AK,2022-08-01
a9TDI000000D6X22AK,2022-08-01
a9TDI000000D6qQ2AS,2022-08-01
a9TDI000000D3gB2AS,2022-08-01
a9TDI000000D3ot2AC,2022-08-01
a9TDI000000D6Zv2AK,2022-08-01
a9TDI000000D6SC2A0,2022-08-01
a9TDI000000D6WU2A0,2022-08-01
a9TDI000000D6Wg2AK,2022-08-01
a9TDI000000D6g92AC,2022-08-01
a9TDI000000D6gF2AS,2022-08-01
a9TDI000000D6dz2AC,2022-08-01
a9TDI000000D3pO2AS,2022-08-01
a9TDI000000D78o2AC,2022-08-01
a9TDI000000D7BR2A0,2022-08-01
a9TDI000000D3Rf2AK,2022-08-01
a9TDI000000D7KJ2A0,2022-08-01
a9TDI000000D7n72AC,2022-08-01
a9TDI000000D7N82AK,2022-08-01
a9TDI000000D7gd2AC,2022-08-01
a9TDI000000D7Wf2AK,2022-08-01
a9TDI000000D7622AC,2022-08-01
a9TDI000000D74c2AC,2022-08-01
a9TDI000000D6zI2AS,2022-08-01
a9TDI000000D6yu2AC,2022-08-01
a9TDI000000D7ID2A0,2022-08-01
a9TDI000000D7Ut2AK,2022-08-01
a9TDI000000D7Uv2AK,2022-08-01
a9TDI000000D7XL2A0,2022-08-01
a9TDI000000D7XP2A0,2022-08-01
a9TDI000000D7XV2A0,2022-08-01
a9TDI000000D7XY2A0,2022-08-01
a9TDI000000D6yP2AS,2022-08-01
a9TDI000000D7Nd2AK,2022-08-01
a9TDI000000D7Xt2AK,2022-08-01
a9TDI000000D7rX2AS,2022-08-01
a9TDI000000D7U22AK,2022-08-01
a9TDI000000D7kH2AS,2022-08-01
a9TDI000000D7zx2AC,2022-08-01
a9TDI000000D7CX2A0,2022-08-01
a9TDI000000D7SN2A0,2022-08-01
a9TDI000000D7SR2A0,2022-08-01
a9TDI000000D7Xk2AK,2022-08-01
a9TDI000000D7Ca2AK,2022-08-01
a9TDI000000D7762AC,2022-08-01
a9TDI000000D6kS2AS,2022-08-01
a9TDI000000D6vm2AC,2022-08-01
a9TDI000000D76l2AC,2022-08-01
a9TDI000000D76r2AC,2022-08-01
a9TDI000000D76t2AC,2022-08-01
a9TDI000000D74j2AC,2022-08-01
a9TDI000000D74q2AC,2022-08-01
a9TDI000000D74v2AC,2022-08-01
a9TDI000000D7Js2AK,2022-08-01
a9TDI000000D7Yn2AK,2022-08-01
a9TDI000000D7P42AK,2022-08-01
a9TDI000000D7Z12AK,2022-08-01
a9TDI000000D7972AC,2022-08-01
a9TDI000000D6nT2AS,2022-08-01
a9TDI000000D7ko2AC,2022-08-01
a9TDI000000D77c2AC,2022-08-01
a9TDI000000D77f2AC,2022-08-01
a9TDI000000D7Eu2AK,2022-08-01
a9TDI000000D77t2AC,2022-08-01
a9TDI000000D7om2AC,2022-08-01
a9TDI000000D6wN2AS,2022-08-01
a9TDI000000D7eu2AC,2022-08-01
a9TDI000000D6z42AC,2022-08-01
a9TDI000000D73h2AC,2022-08-01
a9TDI000000D73j2AC,2022-08-01
a9TDI000000D6as2AC,2022-08-01
a9TDI000000D6p82AC,2022-08-01
a9TDI000000D6YJ2A0,2022-08-01
a9TDI000000D7GF2A0,2022-08-01
a9TDI000000D7692AC,2022-08-01
a9TDI000000D76B2AS,2022-08-01
a9TDI000000D7C72AK,2022-08-01
a9TDI000000D7CJ2A0,2022-08-01
a9TDI000000D6aR2AS,2022-08-01
a9TDI000000D6pp2AC,2022-08-01
a9TDI000000D86I2AS,2022-08-01
a9TDI000000D8772AC,2022-08-01
a9TDI000000D7sa2AC,2022-08-01
a9TDI000000D81n2AC,2022-08-01
a9TDI000000D81o2AC,2022-08-01
a9TDI000000D7wV2AS,2022-08-01
a9TDI000000D7wO2AS,2022-08-01
a9TDI000000D7wY2AS,2022-08-01
a9TDI000000D8xr2AC,2022-08-01
a9TDI000000D8Lk2AK,2022-08-01
a9TDI000000D8ip2AC,2022-08-01
a9TDI000000D8Lq2AK,2022-08-01
a9TDI000000D8942AC,2022-08-01
a9TDI000000D8c02AC,2022-08-01
a9TDI000000D8cD2AS,2022-08-01
a9TDI000000D8cF2AS,2022-08-01
a9TDI000000D8cR2AS,2022-08-01
a9TDI000000D8ZQ2A0,2022-08-01
a9TDI000000D8hT2AS,2022-08-01
a9TDI000000D8hU2AS,2022-08-01
a9TDI000000D7WO2A0,2022-08-01
a9TDI000000D7fZ2AS,2022-08-01
a9TDI000000D7aD2AS,2022-08-01
a9TDI000000D7aO2AS,2022-08-01
a9TDI000000D7yL2AS,2022-08-01
a9TDI000000D7aV2AS,2022-08-01
a9TDI000000D7Wt2AK,2022-08-01
a9TDI000000D7X42AK,2022-08-01
a9TDI000000D7XB2A0,2022-08-01
a9TDI000000D7MP2A0,2022-08-01
a9TDI000000D7MT2A0,2022-08-01
a9TDI000000D7eA2AS,2022-08-01
a9TDI000000D7eD2AS,2022-08-01
a9TDI000000D7Ss2AK,2022-08-01
a9TDI000000D8HQ2A0,2022-08-01
a9TDI000000D7ta2AC,2022-08-01
a9TDI000000D8FG2A0,2022-08-01
a9TDI000000D8C72AK,2022-08-01
a9TDI000000D7tj2AC,2022-08-01
a9TDI000000D8FN2A0,2022-08-01
a9TDI000000D7jy2AC,2022-08-01
a9TDI000000D7w12AC,2022-08-01
a9TDI000000D89i2AC,2022-08-01
a9TDI000000D7t32AC,2022-08-01
a9TDI000000D7VO2A0,2022-08-01
a9TDI000000D7wu2AC,2022-08-01
a9TDI000000D7wy2AC,2022-08-01
a9TDI000000D7cu2AC,2022-08-01
a9TDI000000D7Oa2AK,2022-08-01
a9TDI000000D7BE2A0,2022-08-01
a9TDI000000D7BL2A0,2022-08-01
a9TDI000000D7Ld2AK,2022-08-01
a9TDI000000D7AN2A0,2022-08-01
a9TDI000000D7DG2A0,2022-08-01
a9TDI000000D7YC2A0,2022-08-01
a9TDI000000D7YE2A0,2022-08-01
a9TDI000000D7YG2A0,2022-08-01
a9TDI000000D7Yd2AK,2022-08-01
a9TDI000000D7Cv2AK,2022-08-01
a9TDI000000D7ZU2A0,2022-08-01
a9TDI000000D8IP2A0,2022-08-01
a9TDI000000D7ux2AC,2022-08-01
a9TDI000000D7q82AC,2022-08-01
a9TDI000000D7KG2A0,2022-08-01
a9TDI000000D9L32AK,2022-08-01
a9TDI000000D9LD2A0,2022-08-01
a9TDI000000D95m2AC,2022-08-01
a9TDI000000D92k2AC,2022-08-01
a9TDI000000D9QJ2A0,2022-08-01
a9TDI000000D8zv2AC,2022-08-01
a9TDI000000D8zz2AC,2022-08-01
a9TDI000000D9NE2A0,2022-08-01
a9TDI000000D9EI2A0,2022-08-01
a9TDI000000D9Og2AK,2022-08-01
a9TDI000000D9Pw2AK,2022-08-01
a9TDI000000D97H2AS,2022-08-01
a9TDI000000D9PN2A0,2022-08-01
a9TDI000000D9PR2A0,2022-08-01
a9TDI000000D9912AC,2022-08-01
a9TDI000000D9Pe2AK,2022-08-01
a9TDI000000DAMP2A4,2022-08-01
a9TDI000000D8s92AC,2022-08-01
a9TDI000000D8tP2AS,2022-08-01
a9TDI000000D8sP2AS,2022-08-01
a9TDI000000D8tE2AS,2022-08-01
a9TDI000000D8je2AC,2022-08-01
a9TDI000000D8tc2AC,2022-08-01
a9TDI000000D8u02AC,2022-08-01
a9TDI000000D8VJ2A0,2022-08-01
a9TDI000000D9RU2A0,2022-08-01
a9TDI000000D9Ox2AK,2022-08-01
a9TDI000000D9yQ2AS,2022-08-01
a9TDI000000D9P12AK,2022-08-01
a9TDI000000D9PB2A0,2022-08-01
a9TDI000000D8kc2AC,2022-08-01
a9TDI000000DA192AG,2022-08-01
a9TDI000000DA1B2AW,2022-08-01
a9TDI000000DA1D2AW,2022-08-01
a9TDI000000DA1I2AW,2022-08-01
a9TDI000000D92B2AS,2022-08-01
a9TDI000000D8hV2AS,2022-08-01
a9TDI000000D94g2AC,2022-08-01
a9TDI000000D8i72AC,2022-08-01
a9TDI000000D8hl2AC,2022-08-01
a9TDI000000D83m2AC,2022-08-01
a9TDI000000D83q2AC,2022-08-01
a9TDI000000D8oj2AC,2022-08-01
a9TDI000000D8YV2A0,2022-08-01
a9TDI000000D99S2AS,2022-08-01
a9TDI000000D8KF2A0,2022-08-01
a9TDI000000D8hJ2AS,2022-08-01
a9TDI000000D8Dd2AK,2022-08-01
a9TDI000000D8MJ2A0,2022-08-01
a9TDI000000D8QE2A0,2022-08-01
a9TDI000000D8Pw2AK,2022-08-01
a9TDI000000D89z2AC,2022-08-01
a9TDI000000D8Sc2AK,2022-08-01
a9TDI000000D8Sf2AK,2022-08-01
a9TDI000000D8Pc2AK,2022-08-01
a9TDI000000D8Ph2AK,2022-08-01
a9TDI000000D8xO2AS,2022-08-01
a9TDI000000D98E2AS,2022-08-01
a9TDI000000D8qZ2AS,2022-08-01
a9TDI000000D8Wg2AK,2022-08-01
a9TDI000000D8X12AK,2022-08-01
a9TDI000000D7mS2AS,2022-08-01
a9TDI000000D83O2AS,2022-08-01
a9TDI000000D8Jg2AK,2022-08-01
a9TDI000000DBVX2A4,2022-08-01
a9TDI000000DBy92AG,2022-08-01
a9TDI000000DAAH2A4,2022-08-01
a9TDI000000DDCq2AO,2022-08-01
a9TDI000000DDCs2AO,2022-08-01
a9TDI000000DDCt2AO,2022-08-01
a9TDI000000DBF32AO,2022-08-01
a9TDI000000DBF42AO,2022-08-01
a9TDI000000DEOC2A4,2022-08-01
a9TDI000000DDKu2AO,2022-08-01
a9TDI000000DBFU2A4,2022-08-01
a9TDI000000DCu32AG,2022-08-01
a9TDI000000DCu72AG,2022-08-01
a9TDI000000DAUZ2A4,2022-08-01
a9TDI000000DAG32AO,2022-08-01
a9TDI000000DBzX2AW,2022-08-01
a9TDI000000DELG2A4,2022-08-01
a9TDI000000DBgC2AW,2022-08-01
a9TDI000000DBgE2AW,2022-08-01
a9TDI000000D9jI2AS,2022-08-01
a9TDI000000D9t32AC,2022-08-01
a9TDI000000D9zk2AC,2022-08-01
a9TDI000000D9s22AC,2022-08-01
a9TDI000000D9ls2AC,2022-08-01
a9TDI000000D9n82AC,2022-08-01
a9TDI000000DAct2AG,2022-08-01
a9TDI000000DAgm2AG,2022-08-01
a9TDI000000DBGX2A4,2022-08-01
a9TDI000000DBHc2AO,2022-08-01
a9TDI000000DB5V2AW,2022-08-01
a9TDI000000DDJF2A4,2022-08-01
a9TDI000000DAL02AO,2022-08-01
a9TDI000000DCgZ2AW,2022-08-01
a9TDI000000DC0q2AG,2022-08-01
a9TDI000000DCgd2AG,2022-08-01
a9TDI000000DAyF2AW,2022-08-01
a9TDI000000DDCW2A4,2022-08-01
a9TDI000000DARF2A4,2022-08-01
a9TDI000000DARG2A4,2022-08-01
a9TDI000000DARS2A4,2022-08-01
a9TDI000000DBFe2AO,2022-08-01
a9TDI000000DBFh2AO,2022-08-01
a9TDI000000DBNI2A4,2022-08-01
a9TDI000000DAvI2AW,2022-08-01
a9TDI000000DAvF2AW,2022-08-01
a9TDI000000DAvP2AW,2022-08-01
a9TDI000000DAIQ2A4,2022-08-01
a9TDI000000DApU2AW,2022-08-01
a9TDI000000DBFZ2A4,2022-08-01
a9TDI000000D9Yo2AK,2022-08-01
a9TDI000000D9jf2AC,2022-08-01
a9TDI000000DBKG2A4,2022-08-01
a9TDI000000D9u92AC,2022-08-01
a9TDI000000DB3N2AW,2022-08-01
a9TDI000000D9432AC,2022-08-01
a9TDI000000D9482AC,2022-08-01
a9TDI000000D94N2AS,2022-08-01
a9TDI000000D9Lk2AK,2022-08-01
a9TDI000000DEQH2A4,2022-08-01
a9TDI000000DERd2AO,2022-08-01
a9TDI000000DEED2A4,2022-08-01
a9TDI000000DEEJ2A4,2022-08-01
a9TDI000000D8UR2A0,2022-08-01
a9TDI000000D8Bo2AK,2022-08-01
a9TDI000000D8832AC,2022-08-01
a9TDI000000D7u82AC,2022-08-01
a9TDI000000DENS2A4,2022-08-01
a9TDI000000DCq82AG,2022-08-01
a9TDI000000DENp2AO,2022-08-01
a9TDI000000DBsI2AW,2022-08-01
a9TDI000000DCej2AG,2022-08-01
a9TDI000000DCQB2A4,2022-08-01
a9TDI000000DCQX2A4,2022-08-01
a9TDI000000DCBb2AO,2022-08-01
a9TDI000000DCBd2AO,2022-08-01
a9TDI000000DCsB2AW,2022-08-01
a9TDI000000DCXN2A4,2022-08-01
a9TDI000000DCPh2AO,2022-08-01
a9TDI000000DDLC2A4,2022-08-01
a9TDI000000DD4l2AG,2022-08-01
a9TDI000000DDJX2A4,2022-08-01
a9TDI000000DDJe2AO,2022-08-01
a9TDI000000DDJi2AO,2022-08-01
a9TDI000000DDCL2A4,2022-08-01
a9TDI000000DDCO2A4,2022-08-01
a9TDI000000DDDB2A4,2022-08-01
a9TDI000000DAAg2AO,2022-08-01
a9TDI000000DBOr2AO,2022-08-01
a9TDI000000DESo2AO,2022-08-01
a9TDI000000DESu2AO,2022-08-01
a9TDI000000DA4D2AW,2022-08-01
a9TDI000000DET32AO,2022-08-01
a9TDI000000DDGE2A4,2022-08-01
a9TDI000000DCpH2AW,2022-08-01
a9TDI000000DET52AO,2022-08-01
a9TDI000000DD972AG,2022-08-01
a9TDI000000DD9Q2AW,2022-08-01
a9TDI000000DDDi2AO,2022-08-01
a9TDI000000DCqi2AG,2022-08-01
a9TDI000000DCjS2AW,2022-08-01
a9TDI000000DCr42AG,2022-08-01
a9TDI000000DBgY2AW,2022-08-01
a9TDI000000DD8T2AW,2022-08-01
a9TDI000000DD8W2AW,2022-08-01
a9TDI000000DAhF2AW,2022-08-01
a9TDI000000DAhG2AW,2022-08-01
a9TDI000000DBAH2A4,2022-08-01
a9TDI000000DCLF2A4,2022-08-01
a9TDI000000DAhW2AW,2022-08-01
a9TDI000000DAhZ2AW,2022-08-01
a9TDI000000DCZm2AO,2022-08-01
a9TDI000000DA7V2AW,2022-08-01
a9TDI000000DCZ62AO,2022-08-01
a9TDI000000DCZ92AO,2022-08-01
a9TDI000000DBIy2AO,2022-08-01
a9TDI000000D9Dl2AK,2022-08-01
a9TDI000000D9O32AK,2022-08-01
a9TDI000000D9OI2A0,2022-08-01
a9TDI000000D8a72AC,2022-08-01
a9TDI000000D8aC2AS,2022-08-01
a9TDI000000D8aI2AS,2022-08-01
a9TDI000000D8aK2AS,2022-08-01
a9TDI000000D8aL2AS,2022-08-01
a9TDI000000D8ai2AC,2022-08-01
a9TDI000000D8aj2AC,2022-08-01
a9TDI000000D8vm2AC,2022-08-01
a9TDI000000D8ar2AC,2022-08-01
a9TDI000000D84b2AC,2022-08-01
a9TDI000000D8Ad2AK,2022-08-01
a9TDI000000D8FA2A0,2022-08-01
a9TDI000000D8OR2A0,2022-08-01
a9TDI000000D90k2AC,2022-08-01
a9TDI000000D9SC2A0,2022-08-01
a9TDI000000D8dO2AS,2022-08-01
a9TDI000000D9ke2AC,2022-08-01
a9TDI000000D9ky2AC,2022-08-01
a9TDI000000D9BJ2A0,2022-08-01
a9TDI000000D9Et2AK,2022-08-01
a9TDI000000D8Rv2AK,2022-08-01
a9TDI000000D8SE2A0,2022-08-01
a9TDI000000D8Ye2AK,2022-08-01
a9TDI000000D91a2AC,2022-08-01
a9TDI000000D8h72AC,2022-08-01
a9TDI000000D91o2AC,2022-08-01
a9TDI000000D91q2AC,2022-08-01
a9TDI000000D8hI2AS,2022-08-01
a9TDI000000D8XC2A0,2022-08-01
a9TDI000000D8gs2AC,2022-08-01
a9TDI000000D8me2AC,2022-08-01
a9TDI000000D8mp2AC,2022-08-01
a9TDI000000D8wx2AC,2022-08-01
a9TDI000000D8wy2AC,2022-08-01
a9TDI000000D8mv2AC,2022-08-01
a9TDI000000D9Go2AK,2022-08-01
a9TDI000000D8Az2AK,2022-08-01
a9TDI000000D8B42AK,2022-08-01
a9TDI000000D9Np2AK,2022-08-01
a9TDI000000D87c2AC,2022-08-01
a9TDI000000D8JJ2A0,2022-08-01
a9TDI000000D8Rn2AK,2022-08-01
a9TDI000000D8lS2AS,2022-08-01
a9TDI000000D8JX2A0,2022-08-01
a9TDI000000D8mB2AS,2022-08-01
a9TDI000000D8Iz2AK,2022-08-01
a9TDI000000D87V2AS,2022-08-01
a9TDI000000D7s82AC,2022-08-01
a9TDI000000D7sN2AS,2022-08-01
a9TDI000000D8LI2A0,2022-08-01
a9TDI000000D8LO2A0,2022-08-01
a9TDI000000D7xp2AC,2022-08-01
a9TDI000000DDBT2A4,2022-08-01
a9TDI000000DELZ2A4,2022-08-01
a9TDI000000DESH2A4,2022-08-01
a9TDI000000DDFG2A4,2022-08-01
a9TDI000000DDFU2A4,2022-08-01
a9TDI000000DDMz2AO,2022-08-01
a9TDI000000DENI2A4,2022-08-01
a9TDI000000DEVF2A4,2022-08-01
a9TDI000000D9h92AC,2022-08-01
a9TDI000000D9mj2AC,2022-08-01
a9TDI000000D9m62AC,2022-08-01
a9TDI000000DBPh2AO,2022-08-01
a9TDI000000DBPi2AO,2022-08-01
a9TDI000000DBPj2AO,2022-08-01
a9TDI000000D9mO2AS,2022-08-01
a9TDI000000DBLL2A4,2022-08-01
a9TDI000000DBLN2A4,2022-08-01
a9TDI000000DCdX2AW,2022-08-01
a9TDI000000D9Mb2AK,2022-08-01
a9TDI000000D9q02AC,2022-08-01
a9TDI000000D9zO2AS,2022-08-01
a9TDI000000D9Y52AK,2022-08-01
a9TDI000000D9VI2A0,2022-08-01
a9TDI000000D9VS2A0,2022-08-01
a9TDI000000D9YE2A0,2022-08-01
a9TDI000000D9lP2AS,2022-08-01
a9TDI000000D9WI2A0,2022-08-01
a9TDI000000DB3o2AG,2022-08-01
a9TDI000000DA1Z2AW,2022-08-01
a9TDI000000DA1e2AG,2022-08-01
a9TDI000000DA1k2AG,2022-08-01
a9TDI000000DB052AG,2022-08-01
a9TDI000000D9UF2A0,2022-08-01
a9TDI000000DA202AG,2022-08-01
a9TDI000000D9cT2AS,2022-08-01
a9TDI000000D8az2AC,2022-08-01
a9TDI000000D8vc2AC,2022-08-01
a9TDI000000D8vM2AS,2022-08-01
a9TDI000000D9aS2AS,2022-08-01
a9TDI000000D9uy2AC,2022-08-01
a9TDI000000D9o32AC,2022-08-01
a9TDI000000D9oH2AS,2022-08-01
a9TDI000000D9yy2AC,2022-08-01
a9TDI000000DA5v2AG,2022-08-01
a9TDI000000D9ae2AC,2022-08-01
a9TDI000000D9ag2AC,2022-08-01
a9TDI000000D9Ss2AK,2022-08-01
a9TDI000000D9vT2AS,2022-08-01
a9TDI000000DAKC2A4,2022-08-01
a9TDI000000D9Kn2AK,2022-08-01
a9TDI000000D8gu2AC,2022-08-01
a9TDI000000D8gw2AC,2022-08-01
a9TDI000000D8m52AC,2022-08-01
a9TDI000000D8h12AC,2022-08-01
a9TDI000000D8h32AC,2022-08-01
a9TDI000000D9TE2A0,2022-08-01
a9TDI000000D9TI2A0,2022-08-01
a9TDI000000D8cX2AS,2022-08-01
a9TDI000000D9TM2A0,2022-08-01
a9TDI000000D9TP2A0,2022-08-01
a9TDI000000D9TR2A0,2022-08-01
a9TDI000000D8l92AC,2022-08-01
a9TDI000000D8cc2AC,2022-08-01
a9TDI000000D9Nz2AK,2022-08-01
a9TDI000000D9O02AK,2022-08-01
a9TDI000000DB6U2AW,2022-08-01
a9TDI000000DAQH2A4,2022-08-01
a9TDI000000DBE22AO,2022-08-01
a9TDI000000DAzf2AG,2022-08-01
a9TDI000000DAzx2AG,2022-08-01
a9TDI000000DBeD2AW,2022-08-01
a9TDI000000DBeL2AW,2022-08-01
a9TDI000000DBZx2AO,2022-08-01
a9TDI000000DCWD2A4,2022-08-01
