Id,breadwinner_ns__TranDate__c
a9FDI000000ESst2AG,2022-10-31
a9FDI000000ESsu2AG,2022-10-31
a9FDI000000ESsv2AG,2022-10-31
a9FDI000000ESsw2AG,2022-10-31
a9FDI000000ESsx2AG,2022-10-31
a9FDI000000ESsy2AG,2022-10-31
a9FDI000000ESsz2AG,2022-10-31
a9FDI000000ESt02AG,2022-10-31
a9FDI000000ESt12AG,2022-10-31
a9FDI000000ESt22AG,2022-10-31
a9FDI000000ESt32AG,2022-10-31
a9FDI000000ESt42AG,2022-10-31
a9FDI000000ESt52AG,2022-10-31
a9FDI000000ESt62AG,2022-10-31
a9FDI000000ESt72AG,2022-10-31
a9FDI000000ESt82AG,2022-10-31
a9FDI000000ESt92AG,2022-10-31
a9FDI000000EStA2AW,2022-10-31
a9FDI000000EStB2AW,2022-10-31
a9FDI000000EStC2AW,2022-10-31
a9FDI000000EStD2AW,2022-10-31
a9FDI000000EStE2AW,2022-10-31
a9FDI000000ESUg2AO,2022-10-31
a9FDI000000ESUh2AO,2022-10-31
a9FDI000000ESUi2AO,2022-10-31
a9FDI000000ESUj2AO,2022-10-31
a9FDI000000ESUk2AO,2022-10-31
a9FDI000000ESUl2AO,2022-10-31
a9FDI000000ESUm2AO,2022-10-31
a9FDI000000ESUn2AO,2022-10-31
a9FDI000000ESUo2AO,2022-10-31
a9FDI000000ESUy2AO,2022-10-31
a9FDI000000ESUz2AO,2022-10-31
a9FDI000000ESV02AO,2022-10-31
a9FDI000000ESV12AO,2022-10-31
a9FDI000000ESV22AO,2022-10-31
a9FDI000000ESV32AO,2022-10-31
a9FDI000000ESV42AO,2022-10-31
a9FDI000000ESV52AO,2022-10-31
a9FDI000000ESpo2AG,2022-10-31
a9FDI000000ESpp2AG,2022-10-31
a9FDI000000ESpq2AG,2022-10-31
a9FDI000000ESq12AG,2022-10-31
a9FDI000000ESq22AG,2022-10-31
a9FDI000000ESq32AG,2022-10-31
a9FDI000000ESq42AG,2022-10-31
a9FDI000000ESq52AG,2022-10-31
a9FDI000000ESq62AG,2022-10-31
a9FDI000000ESq72AG,2022-10-31
a9FDI000000ESqA2AW,2022-10-31
a9FDI000000ESqB2AW,2022-10-31
a9FDI000000ESpT2AW,2022-10-31
a9FDI000000ESpU2AW,2022-10-31
a9FDI000000ESpV2AW,2022-10-31
a9FDI000000ESpW2AW,2022-10-31
a9FDI000000ESpX2AW,2022-10-31
a9FDI000000ESpY2AW,2022-10-31
a9FDI000000ESpZ2AW,2022-10-31
a9FDI000000ESpa2AG,2022-10-31
a9FDI000000ESpb2AG,2022-10-31
a9FDI000000ESpc2AG,2022-10-31
a9FDI000000ESpd2AG,2022-10-31
a9FDI000000ESpe2AG,2022-10-31
a9FDI000000ESpf2AG,2022-10-31
a9FDI000000ESpg2AG,2022-10-31
a9FDI000000ESph2AG,2022-10-31
a9FDI000000ESpi2AG,2022-10-31
a9FDI000000EScz2AG,2022-10-31
a9FDI000000ESdQ2AW,2022-10-31
a9FDI000000ESUp2AO,2022-10-31
a9FDI000000ESUq2AO,2022-10-31
a9FDI000000ESUr2AO,2022-10-31
a9FDI000000ESUs2AO,2022-10-31
a9FDI000000ESUt2AO,2022-10-31
a9FDI000000ESUu2AO,2022-10-31
a9FDI000000ESUv2AO,2022-10-31
a9FDI000000ESUw2AO,2022-10-31
a9FDI000000ESUx2AO,2022-10-31
a9FDI000000ESV62AO,2022-10-31
a9FDI000000ESV72AO,2022-10-31
a9FDI000000ESV82AO,2022-10-31
a9FDI000000ESV92AO,2022-10-31
a9FDI000000ESpL2AW,2022-10-31
a9FDI000000ESpM2AW,2022-10-31
a9FDI000000ESpN2AW,2022-10-31
a9FDI000000ESpO2AW,2022-10-31
a9FDI000000ESpP2AW,2022-10-31
a9FDI000000ESpQ2AW,2022-10-31
a9FDI000000ESpR2AW,2022-10-31
a9FDI000000ESpS2AW,2022-10-31
a9FDI000000ESpj2AG,2022-10-31
a9FDI000000ESpk2AG,2022-10-31
a9FDI000000ESpl2AG,2022-10-31
a9FDI000000ESpm2AG,2022-10-31
a9FDI000000ESpr2AG,2022-10-31
a9FDI000000ESps2AG,2022-10-31
a9FDI000000ESpt2AG,2022-10-31
a9FDI000000ESpu2AG,2022-10-31
a9FDI000000ESpv2AG,2022-10-31
a9FDI000000ESpw2AG,2022-10-31
a9FDI000000ESpx2AG,2022-10-31
a9FDI000000ESpy2AG,2022-10-31
a9FDI000000ESpz2AG,2022-10-31
a9FDI000000ESq02AG,2022-10-31
a9FDI000000ESyg2AG,2022-10-31
a9FDI000000ESyh2AG,2022-10-31
a9FDI000000ESyi2AG,2022-10-31
a9FDI000000ESyj2AG,2022-10-31
a9FDI000000ESyk2AG,2022-10-31
a9FDI000000ESyl2AG,2022-10-31
a9FDI000000ESym2AG,2022-10-31
a9FDI000000ESyn2AG,2022-10-31
a9FDI000000ESyo2AG,2022-10-31
a9FDI000000ESyp2AG,2022-10-31
a9FDI000000ESyq2AG,2022-10-31
a9FDI000000ESyr2AG,2022-10-31
a9FDI000000ESys2AG,2022-10-31
a9FDI000000ESyt2AG,2022-10-31
a9FDI000000ESyu2AG,2022-10-31
a9FDI000000ESyv2AG,2022-10-31
a9FDI000000ESyw2AG,2022-10-31
a9FDI000000ESyx2AG,2022-10-31
a9FDI000000ESyy2AG,2022-10-31
a9FDI000000ESyz2AG,2022-10-31
a9FDI000000ESz02AG,2022-10-31
a9FDI000000ESz12AG,2022-10-31
a9FDI000000ESz22AG,2022-10-31
a9FDI000000ESz32AG,2022-10-31
a9FDI000000ESz42AG,2022-10-31
a9FDI000000ESz52AG,2022-10-31
a9FDI000000ESz62AG,2022-10-31
a9FDI000000ESz72AG,2022-10-31
a9FDI000000ESz92AG,2022-10-31
a9FDI000000ET6B2AW,2022-10-31
a9FDI000000ESj72AG,2022-10-31
a9FDI000000ET6b2AG,2022-10-31
a9FDI000000ET6c2AG,2022-10-31
a9FDI000000ESjI2AW,2022-10-31
a9FDI000000ET1w2AG,2022-10-31
a9FDI000000ET1x2AG,2022-10-31
a9FDI000000ET1y2AG,2022-10-31
a9FDI000000ET1z2AG,2022-10-31
a9FDI000000ET202AG,2022-10-31
a9FDI000000ET212AG,2022-10-31
a9FDI000000ET222AG,2022-10-31
a9FDI000000ET232AG,2022-10-31
a9FDI000000ET242AG,2022-10-31
a9FDI000000ET252AG,2022-10-31
a9FDI000000ET292AG,2022-10-31
a9FDI000000ET2B2AW,2022-10-31
a9FDI000000ET2C2AW,2022-10-31
a9FDI000000ET2D2AW,2022-10-31
a9FDI000000ET3h2AG,2022-10-31
a9FDI000000ET3g2AG,2022-10-31
a9FDI000000ET4A2AW,2022-10-31
a9FDI000000ET1k2AG,2022-10-31
a9FDI000000ET1l2AG,2022-10-31
a9FDI000000ET1m2AG,2022-10-31
a9FDI000000ESwk2AG,2022-10-31
a9FDI000000ESwm2AG,2022-10-31
a9FDI000000ESwn2AG,2022-10-31
a9FDI000000ESwo2AG,2022-10-31
a9FDI000000ESwp2AG,2022-10-31
a9FDI000000ESwq2AG,2022-10-31
a9FDI000000ESwr2AG,2022-10-31
a9FDI000000ESws2AG,2022-10-31
a9FDI000000ESwt2AG,2022-10-31
a9FDI000000ET1n2AG,2022-10-31
a9FDI000000ET1o2AG,2022-10-31
a9FDI000000ET1p2AG,2022-10-31
a9FDI000000ET1q2AG,2022-10-31
a9FDI000000ET1r2AG,2022-10-31
a9FDI000000ESwu2AG,2022-10-31
a9FDI000000ESwv2AG,2022-10-31
a9FDI000000ET1s2AG,2022-10-31
a9FDI000000ET1t2AG,2022-10-31
a9FDI000000ET1u2AG,2022-10-31
a9FDI000000ET1v2AG,2022-10-31
a9FDI000000ESxC2AW,2022-10-31
a9FDI000000ESxD2AW,2022-10-31
a9FDI000000ESxr2AG,2022-10-31
a9FDI000000ESxs2AG,2022-10-31
a9FDI000000ESxt2AG,2022-10-31
a9FDI000000ESxu2AG,2022-10-31
a9FDI000000ESxv2AG,2022-10-31
a9FDI000000ESxw2AG,2022-10-31
a9FDI000000ESxx2AG,2022-10-31
a9FDI000000ESxy2AG,2022-10-31
a9FDI000000ET1J2AW,2022-10-31
a9FDI000000ET1K2AW,2022-10-31
a9FDI000000ET1L2AW,2022-10-31
a9FDI000000ET1G2AW,2022-10-31
a9FDI000000ET1M2AW,2022-10-31
a9FDI000000ET1H2AW,2022-10-31
a9FDI000000ET1N2AW,2022-10-31
a9FDI000000ET1I2AW,2022-10-31
a9FDI000000ESxz2AG,2022-10-31
a9FDI000000ESy02AG,2022-10-31
a9FDI000000ESy12AG,2022-10-31
a9FDI000000ESzQ2AW,2022-10-31
a9FDI000000ESzR2AW,2022-10-31
a9FDI000000ESzS2AW,2022-10-31
a9FDI000000ESzT2AW,2022-10-31
a9FDI000000ET1O2AW,2022-10-31
a9FDI000000ET1P2AW,2022-10-31
a9FDI000000ET1T2AW,2022-10-31
a9FDI000000ET1Q2AW,2022-10-31
a9FDI000000ET1U2AW,2022-10-31
a9FDI000000ET1R2AW,2022-10-31
a9FDI000000ET1S2AW,2022-10-31
a9FDI000000ET1V2AW,2022-10-31
a9FDI000000EStL2AW,2022-10-31
a9FDI000000ESuK2AW,2022-10-31
a9FDI000000ESuL2AW,2022-10-31
a9FDI000000ESuM2AW,2022-10-31
a9FDI000000ESuN2AW,2022-10-31
a9FDI000000ESuO2AW,2022-10-31
a9FDI000000ESy22AG,2022-10-31
a9FDI000000ESy32AG,2022-10-31
a9FDI000000ESy42AG,2022-10-31
a9FDI000000ESzV2AW,2022-10-31
a9FDI000000ESzW2AW,2022-10-31
a9FDI000000ESzX2AW,2022-10-31
a9FDI000000ET1W2AW,2022-10-31
a9FDI000000ET1a2AG,2022-10-31
a9FDI000000ET1X2AW,2022-10-31
a9FDI000000ET1b2AG,2022-10-31
a9FDI000000ET1Y2AW,2022-10-31
a9FDI000000ET1c2AG,2022-10-31
a9FDI000000ET1Z2AW,2022-10-31
a9FDI000000ET1d2AG,2022-10-31
a9FDI000000ESuP2AW,2022-10-31
a9FDI000000ESuQ2AW,2022-10-31
a9FDI000000ESuR2AW,2022-10-31
a9FDI000000ESy52AG,2022-10-31
a9FDI000000ESy62AG,2022-10-31
a9FDI000000ESy72AG,2022-10-31
a9FDI000000ESzZ2AW,2022-10-31
a9FDI000000ESza2AG,2022-10-31
a9FDI000000ET1e2AG,2022-10-31
a9FDI000000ET1f2AG,2022-10-31
a9FDI000000ET1g2AG,2022-10-31
a9FDI000000ET1h2AG,2022-10-31
a9FDI000000ET1i2AG,2022-10-31
a9FDI000000ET1j2AG,2022-10-31
a9FDI000000ESuS2AW,2022-10-31
a9FDI000000ESuT2AW,2022-10-31
a9FDI000000ESuU2AW,2022-10-31
a9FDI000000ESuV2AW,2022-10-31
a9FDI000000ESuW2AW,2022-10-31
a9FDI000000ESuY2AW,2022-10-31
a9FDI000000ESy92AG,2022-10-31
a9FDI000000ESyA2AW,2022-10-31
a9FDI000000ESyB2AW,2022-10-31
a9FDI000000ESzb2AG,2022-10-31
a9FDI000000ESzc2AG,2022-10-31
a9FDI000000ESzd2AG,2022-10-31
a9FDI000000ESuZ2AW,2022-10-31
a9FDI000000ESua2AG,2022-10-31
a9FDI000000ESub2AG,2022-10-31
a9FDI000000ESuc2AG,2022-10-31
a9FDI000000ESud2AG,2022-10-31
a9FDI000000ESue2AG,2022-10-31
a9FDI000000ESuf2AG,2022-10-31
a9FDI000000ESug2AG,2022-10-31
a9FDI000000ESui2AG,2022-10-31
a9FDI000000ESzA2AW,2022-10-31
a9FDI000000ESzB2AW,2022-10-31
a9FDI000000ESzC2AW,2022-10-31
a9FDI000000ESzD2AW,2022-10-31
a9FDI000000ESzE2AW,2022-10-31
a9FDI000000ESzF2AW,2022-10-31
a9FDI000000ESzG2AW,2022-10-31
a9FDI000000ESzH2AW,2022-10-31
a9FDI000000ESzI2AW,2022-10-31
a9FDI000000ESzJ2AW,2022-10-31
a9FDI000000ESzK2AW,2022-10-31
a9FDI000000ESzL2AW,2022-10-31
a9FDI000000ESzM2AW,2022-10-31
a9FDI000000ESzN2AW,2022-10-31
a9FDI000000ESzO2AW,2022-10-31
a9FDI000000ESzP2AW,2022-10-31
a9FDI000000ESxj2AG,2022-10-31
a9FDI000000ESxk2AG,2022-10-31
a9FDI000000ESxl2AG,2022-10-31
a9FDI000000ESxm2AG,2022-10-31
a9FDI000000ESxn2AG,2022-10-31
a9FDI000000ESxo2AG,2022-10-31
a9FDI000000ESxp2AG,2022-10-31
a9FDI000000ESxq2AG,2022-10-31
a9FDI000000EStq2AG,2022-10-31
a9FDI000000ESts2AG,2022-10-31
a9FDI000000EStt2AG,2022-10-31
a9FDI000000EStu2AG,2022-10-31
a9FDI000000EStv2AG,2022-10-31
a9FDI000000ETD12AO,2022-10-31
a9FDI000000EStw2AG,2022-10-31
a9FDI000000EStx2AG,2022-10-31
a9FDI000000ESty2AG,2022-10-31
a9FDI000000EStz2AG,2022-10-31
a9FDI000000ESu12AG,2022-10-31
a9FDI000000ESu22AG,2022-10-31
a9FDI000000ESu32AG,2022-10-31
a9FDI000000ESu42AG,2022-10-31
a9FDI000000ESu52AG,2022-10-31
a9FDI000000ET7y2AG,2022-10-31
a9FDI000000ETBU2A4,2022-10-31
a9FDI000000ESu62AG,2022-10-31
a9FDI000000ESu72AG,2022-10-31
a9FDI000000ESu82AG,2022-10-31
a9FDI000000ESu92AG,2022-10-31
a9FDI000000ESuA2AW,2022-10-31
a9FDI000000ESuB2AW,2022-10-31
a9FDI000000ESuC2AW,2022-10-31
a9FDI000000ETDQ2A4,2022-10-31
a9FDI000000ET0m2AG,2022-10-31
a9FDI000000ET0o2AG,2022-10-31
a9FDI000000ET0p2AG,2022-10-31
a9FDI000000ET0q2AG,2022-10-31
a9FDI000000ET0r2AG,2022-10-31
a9FDI000000ET0s2AG,2022-10-31
a9FDI000000ET0t2AG,2022-10-31
a9FDI000000ET0u2AG,2022-10-31
a9FDI000000ET0v2AG,2022-10-31
a9FDI000000ET0w2AG,2022-10-31
a9FDI000000ET0x2AG,2022-10-31
a9FDI000000ET0y2AG,2022-10-31
a9FDI000000ET0z2AG,2022-10-31
a9FDI000000ET102AG,2022-10-31
a9FDI000000ET112AG,2022-10-31
a9FDI000000ET122AG,2022-10-31
a9FDI000000ET132AG,2022-10-31
a9FDI000000ET142AG,2022-10-31
a9FDI000000ET152AG,2022-10-31
a9FDI000000ET162AG,2022-10-31
a9FDI000000ET172AG,2022-10-31
a9FDI000000ET182AG,2022-10-31
a9FDI000000ET192AG,2022-10-31
a9FDI000000ET1A2AW,2022-10-31
a9FDI000000ET1B2AW,2022-10-31
a9FDI000000ET1E2AW,2022-10-31
a9FDI000000ET1F2AW,2022-10-31
a9FDI000000ETB12AO,2022-10-31
a9FDI000000ETB22AO,2022-10-31
a9FDI000000ETB32AO,2022-10-31
a9FDI000000ETB42AO,2022-10-31
a9FDI000000ETB82AO,2022-10-31
a9FDI000000ET2F2AW,2022-10-31
a9FDI000000ET2G2AW,2022-10-31
a9FDI000000ET2H2AW,2022-10-31
a9FDI000000ET2I2AW,2022-10-31
a9FDI000000ET2J2AW,2022-10-31
a9FDI000000ET2K2AW,2022-10-31
a9FDI000000ET2L2AW,2022-10-31
a9FDI000000ET2M2AW,2022-10-31
a9FDI000000ET2N2AW,2022-10-31
a9FDI000000ET2O2AW,2022-10-31
a9FDI000000ET2P2AW,2022-10-31
a9FDI000000ET2Q2AW,2022-10-31
a9FDI000000ET2R2AW,2022-10-31
a9FDI000000ET2S2AW,2022-10-31
a9FDI000000ET2T2AW,2022-10-31
a9FDI000000ET2U2AW,2022-10-31
a9FDI000000ET2V2AW,2022-10-31
a9FDI000000ET2W2AW,2022-10-31
a9FDI000000ET2X2AW,2022-10-31
a9FDI000000ET2Y2AW,2022-10-31
a9FDI000000ET2Z2AW,2022-10-31
a9FDI000000ET2a2AG,2022-10-31
a9FDI000000ET2b2AG,2022-10-31
a9FDI000000ET2c2AG,2022-10-31
a9FDI000000ET2d2AG,2022-10-31
a9FDI000000ETAX2A4,2022-10-31
a9FDI000000ETAZ2A4,2022-10-31
a9FDI000000ETAa2AO,2022-10-31
a9FDI000000ET2e2AG,2022-10-31
a9FDI000000ET2f2AG,2022-10-31
a9FDI000000ET2g2AG,2022-10-31
a9FDI000000ET2h2AG,2022-10-31
a9FDI000000ETAv2AO,2022-10-31
a9FDI000000ESyC2AW,2022-10-31
a9FDI000000ESyD2AW,2022-10-31
a9FDI000000ESyE2AW,2022-10-31
a9FDI000000ESyF2AW,2022-10-31
a9FDI000000ESyG2AW,2022-10-31
a9FDI000000ESyH2AW,2022-10-31
a9FDI000000ESyI2AW,2022-10-31
a9FDI000000ESyJ2AW,2022-10-31
a9FDI000000ESyK2AW,2022-10-31
a9FDI000000ESyL2AW,2022-10-31
a9FDI000000ESyM2AW,2022-10-31
a9FDI000000ESyN2AW,2022-10-31
a9FDI000000ESyO2AW,2022-10-31
a9FDI000000ESyP2AW,2022-10-31
a9FDI000000ESyQ2AW,2022-10-31
a9FDI000000ESyR2AW,2022-10-31
a9FDI000000ESyS2AW,2022-10-31
a9FDI000000ESyT2AW,2022-10-31
a9FDI000000ESyU2AW,2022-10-31
a9FDI000000ESyV2AW,2022-10-31
a9FDI000000ESyW2AW,2022-10-31
a9FDI000000ESyY2AW,2022-10-31
a9FDI000000ESyZ2AW,2022-10-31
a9FDI000000ESya2AG,2022-10-31
a9FDI000000ESyb2AG,2022-10-31
a9FDI000000ESyc2AG,2022-10-31
a9FDI000000ESyd2AG,2022-10-31
a9FDI000000ESye2AG,2022-10-31
a9FDI000000ESMr2AO,2022-10-31
a9FDI000000ESMs2AO,2022-10-31
a9FDI000000ESMt2AO,2022-10-31
a9FDI000000ESMu2AO,2022-10-31
a9FDI000000ESMv2AO,2022-10-31
a9FDI000000ESMw2AO,2022-10-31
a9FDI000000ESMx2AO,2022-10-31
a9FDI000000ESMy2AO,2022-10-31
a9FDI000000ESMz2AO,2022-10-31
a9FDI000000ESN02AO,2022-10-31
a9FDI000000ESN12AO,2022-10-31
a9FDI000000ESN22AO,2022-10-31
a9FDI000000ESN32AO,2022-10-31
a9FDI000000ESN42AO,2022-10-31
a9FDI000000ESN52AO,2022-10-31
a9FDI000000ESN62AO,2022-10-31
a9FDI000000ESN72AO,2022-10-31
a9FDI000000ESN82AO,2022-10-31
a9FDI000000ESN92AO,2022-10-31
a9FDI000000ESNA2A4,2022-10-31
a9FDI000000ESNB2A4,2022-10-31
a9FDI000000ESNC2A4,2022-10-31
a9FDI000000ESND2A4,2022-10-31
a9FDI000000ESNE2A4,2022-10-31
a9FDI000000ESNF2A4,2022-10-31
a9FDI000000ESNG2A4,2022-10-31
a9FDI000000ESNH2A4,2022-10-31
a9FDI000000ESNI2A4,2022-10-31
a9FDI000000ESNJ2A4,2022-10-31
a9FDI000000ESNK2A4,2022-10-31
a9FDI000000ESRD2A4,2022-10-31
a9FDI000000ESRE2A4,2022-10-31
a9FDI000000ESRH2A4,2022-10-31
a9FDI000000ESRI2A4,2022-10-31
a9FDI000000ESRJ2A4,2022-10-31
a9FDI000000ESRK2A4,2022-10-31
a9FDI000000ESRL2A4,2022-10-31
a9FDI000000ESRM2A4,2022-10-31
a9FDI000000ESRN2A4,2022-10-31
a9FDI000000ESRO2A4,2022-10-31
a9FDI000000ESRQ2A4,2022-10-31
a9FDI000000ESRR2A4,2022-10-31
a9FDI000000ESRS2A4,2022-10-31
a9FDI000000ESRT2A4,2022-10-31
a9FDI000000ESRU2A4,2022-10-31
a9FDI000000ESRf2AO,2022-10-31
a9FDI000000ESRg2AO,2022-10-31
a9FDI000000ESRV2A4,2022-10-31
a9FDI000000ESRW2A4,2022-10-31
a9FDI000000ESRX2A4,2022-10-31
a9FDI000000ESRY2A4,2022-10-31
a9FDI000000ESRZ2A4,2022-10-31
a9FDI000000ESRa2AO,2022-10-31
a9FDI000000ESRb2AO,2022-10-31
a9FDI000000ESRc2AO,2022-10-31
a9FDI000000ESRd2AO,2022-10-31
a9FDI000000ESRe2AO,2022-10-31
a9FDI000000ESTE2A4,2022-10-31
a9FDI000000ESTF2A4,2022-10-31
a9FDI000000ESTH2A4,2022-10-31
a9FDI000000ESTI2A4,2022-10-31
a9FDI000000ESTJ2A4,2022-10-31
a9FDI000000ESTK2A4,2022-10-31
a9FDI000000ESTL2A4,2022-10-31
a9FDI000000ESTM2A4,2022-10-31
a9FDI000000ESTN2A4,2022-10-31
a9FDI000000ESTO2A4,2022-10-31
a9FDI000000ESTP2A4,2022-10-31
a9FDI000000ESTQ2A4,2022-10-31
a9FDI000000ESTR2A4,2022-10-31
a9FDI000000ESTS2A4,2022-10-31
a9FDI000000ESTT2A4,2022-10-31
a9FDI000000ESTU2A4,2022-10-31
a9FDI000000ESTV2A4,2022-10-31
a9FDI000000ESTW2A4,2022-10-31
a9FDI000000ESTX2A4,2022-10-31
a9FDI000000ESTY2A4,2022-10-31
a9FDI000000ESTZ2A4,2022-10-31
a9FDI000000ESTa2AO,2022-10-31
a9FDI000000ESTb2AO,2022-10-31
a9FDI000000ESTc2AO,2022-10-31
a9FDI000000ESTd2AO,2022-10-31
a9FDI000000ESTe2AO,2022-10-31
a9FDI000000ESTf2AO,2022-10-31
a9FDI000000ESTg2AO,2022-10-31
a9FDI000000ESTh2AO,2022-10-31
a9FDI000000ESvI2AW,2022-10-31
a9FDI000000ESvJ2AW,2022-10-31
a9FDI000000ESvK2AW,2022-10-31
a9FDI000000ESvL2AW,2022-10-31
a9FDI000000ESvM2AW,2022-10-31
a9FDI000000ESVe2AO,2022-10-31
a9FDI000000ESVf2AO,2022-10-31
a9FDI000000ESVg2AO,2022-10-31
a9FDI000000ESVh2AO,2022-10-31
a9FDI000000ESVi2AO,2022-10-31
a9FDI000000ESVj2AO,2022-10-31
a9FDI000000ESVk2AO,2022-10-31
a9FDI000000ESVl2AO,2022-10-31
a9FDI000000ESVm2AO,2022-10-31
a9FDI000000ESVn2AO,2022-10-31
a9FDI000000ESVo2AO,2022-10-31
a9FDI000000ESVp2AO,2022-10-31
a9FDI000000ESVq2AO,2022-10-31
a9FDI000000ESVr2AO,2022-10-31
a9FDI000000ESVs2AO,2022-10-31
a9FDI000000ESVt2AO,2022-10-31
a9FDI000000ESVu2AO,2022-10-31
a9FDI000000ESVv2AO,2022-10-31
a9FDI000000ESVw2AO,2022-10-31
a9FDI000000ESVx2AO,2022-10-31
a9FDI000000ESVy2AO,2022-10-31
a9FDI000000ESVz2AO,2022-10-31
a9FDI000000ESW02AO,2022-10-31
a9FDI000000ESW12AO,2022-10-31
a9FDI000000ESW22AO,2022-10-31
a9FDI000000ESW32AO,2022-10-31
a9FDI000000ESW42AO,2022-10-31
a9FDI000000ESW52AO,2022-10-31
a9FDI000000ESW62AO,2022-10-31
a9FDI000000ESW72AO,2022-10-31
a9FDI000000ESns2AG,2022-10-31
a9FDI000000ESnt2AG,2022-10-31
a9FDI000000ESnu2AG,2022-10-31
a9FDI000000ESnv2AG,2022-10-31
a9FDI000000ESnw2AG,2022-10-31
a9FDI000000ESnx2AG,2022-10-31
a9FDI000000ESny2AG,2022-10-31
a9FDI000000ESnz2AG,2022-10-31
a9FDI000000ESo02AG,2022-10-31
a9FDI000000ESo12AG,2022-10-31
a9FDI000000ESo22AG,2022-10-31
a9FDI000000ESo32AG,2022-10-31
a9FDI000000ESo62AG,2022-10-31
a9FDI000000ESo72AG,2022-10-31
a9FDI000000ESo82AG,2022-10-31
a9FDI000000ESo92AG,2022-10-31
a9FDI000000ESoA2AW,2022-10-31
a9FDI000000ESoB2AW,2022-10-31
a9FDI000000ESoC2AW,2022-10-31
a9FDI000000ESoD2AW,2022-10-31
a9FDI000000ESoE2AW,2022-10-31
a9FDI000000ESoF2AW,2022-10-31
a9FDI000000EScV2AW,2022-10-31
a9FDI000000EScW2AW,2022-10-31
a9FDI000000ESoH2AW,2022-10-31
a9FDI000000ES2f2AG,2022-10-31
a9FDI000000ES2g2AG,2022-10-31
a9FDI000000ES2h2AG,2022-10-31
a9FDI000000ES2i2AG,2022-10-31
a9FDI000000ES2j2AG,2022-10-31
a9FDI000000ES2k2AG,2022-10-31
a9FDI000000ES2X2AW,2022-10-31
a9FDI000000ES2Y2AW,2022-10-31
a9FDI000000ES2Z2AW,2022-10-31
a9FDI000000ES2a2AG,2022-10-31
a9FDI000000ES2c2AG,2022-10-31
a9FDI000000ES2d2AG,2022-10-31
a9FDI000000ES2e2AG,2022-10-31
a9FDI000000ES2l2AG,2022-10-31
a9FDI000000ES2m2AG,2022-10-31
a9FDI000000ESEO2A4,2022-10-31
a9FDI000000ESEA2A4,2022-10-31
a9FDI000000ESEB2A4,2022-10-31
a9FDI000000ESEC2A4,2022-10-31
a9FDI000000ESED2A4,2022-10-31
a9FDI000000ESEE2A4,2022-10-31
a9FDI000000ESEF2A4,2022-10-31
a9FDI000000ESES2A4,2022-10-31
a9FDI000000ESDz2AO,2022-10-31
a9FDI000000ESE02AO,2022-10-31
a9FDI000000ESEJ2A4,2022-10-31
a9FDI000000ESEG2A4,2022-10-31
a9FDI000000ESEH2A4,2022-10-31
a9FDI000000ESEL2A4,2022-10-31
a9FDI000000ESEM2A4,2022-10-31
a9FDI000000ESEN2A4,2022-10-31
a9FDI000000ESE12AO,2022-10-31
a9FDI000000ESE22AO,2022-10-31
a9FDI000000ESE32AO,2022-10-31
a9FDI000000ESE42AO,2022-10-31
a9FDI000000ESE52AO,2022-10-31
a9FDI000000ESE62AO,2022-10-31
a9FDI000000ESE72AO,2022-10-31
a9FDI000000ESE82AO,2022-10-31
a9FDI000000ESE92AO,2022-10-31
a9FDI000000ESCF2A4,2022-10-31
a9FDI000000ES2v2AG,2022-10-31
a9FDI000000ESCM2A4,2022-10-31
a9FDI000000ESoM2AW,2022-10-31
a9FDI000000ESoN2AW,2022-10-31
a9FDI000000ESoO2AW,2022-10-31
a9FDI000000ESoP2AW,2022-10-31
a9FDI000000ESoQ2AW,2022-10-31
a9FDI000000ESoR2AW,2022-10-31
a9FDI000000ESoS2AW,2022-10-31
a9FDI000000ESoT2AW,2022-10-31
a9FDI000000ESoU2AW,2022-10-31
a9FDI000000ESoV2AW,2022-10-31
a9FDI000000ESoW2AW,2022-10-31
a9FDI000000ESoX2AW,2022-10-31
a9FDI000000ESoY2AW,2022-10-31
a9FDI000000ESoZ2AW,2022-10-31
a9FDI000000ESoa2AG,2022-10-31
a9FDI000000ESob2AG,2022-10-31
a9FDI000000ESoc2AG,2022-10-31
a9FDI000000ESod2AG,2022-10-31
a9FDI000000ESoe2AG,2022-10-31
a9FDI000000ESof2AG,2022-10-31
a9FDI000000ESOR2A4,2022-10-31
a9FDI000000ESOS2A4,2022-10-31
a9FDI000000ESog2AG,2022-10-31
a9FDI000000ESoh2AG,2022-10-31
a9FDI000000ESok2AG,2022-10-31
a9FDI000000ESol2AG,2022-10-31
a9FDI000000ESom2AG,2022-10-31
a9FDI000000ESon2AG,2022-10-31
a9FDI000000ESoo2AG,2022-10-31
a9FDI000000ESop2AG,2022-10-31
a9FDI000000ESOT2A4,2022-10-31
a9FDI000000ESOU2A4,2022-10-31
a9FDI000000ESOV2A4,2022-10-31
a9FDI000000ESOX2A4,2022-10-31
a9FDI000000ESOZ2A4,2022-10-31
a9FDI000000ESOa2AO,2022-10-31
a9FDI000000ESOb2AO,2022-10-31
a9FDI000000ESvZ2AW,2022-10-31
a9FDI000000ESva2AG,2022-10-31
a9FDI000000ESvb2AG,2022-10-31
a9FDI000000ESvc2AG,2022-10-31
a9FDI000000ESvd2AG,2022-10-31
a9FDI000000ESve2AG,2022-10-31
a9FDI000000ESvf2AG,2022-10-31
a9FDI000000ESvg2AG,2022-10-31
